anime_id,title,score,genre
14527,Medaka Box Abnormal,7.57,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power"
25891,Stitch to Suna no Wakusei,5.68,"Adventure, Comedy, Kids, Sci-Fi"
165,RahXephon,7.5,"Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi"
13727,Rinne no Lagrange: Kamogawa Days,6.86,"Slice of Life, Comedy, School, Sci-Fi"
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,6.96,"Comedy, Mecha, Sci-Fi"
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,6.38,"Harem, Romance, School, Drama"
2816,Toushou Daimos,7.24,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen"
31163,Dimension W,7.31,"Action, Sci-Fi, Seinen"
32695,Match Shoujo,5.65,
3064,Kizuoibito,4.89,"Action, Adventure, Seinen, Thriller"
32998,91 Days,7.89,"Action, Drama, Historical"
8487,Onigamiden,6.6,"Action, Demons, Supernatural"
34227,Bell to Kaijuu Ouji,5.82,"Historical, Kids, Fantasy"
8520,Biriken,5.08,"Kids, Comedy"
7471,Detective Conan Movie 09: Promo Special,7.78,"Adventure, Police, Comedy, Mystery, Shounen"
1563,Magic Knight Rayearth II,7.6,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo"
1271,Kyoukasho ni Nai!,5.76,"Comedy, Romance, Ecchi, School"
34980,Fin-tan,4.53,Comedy
36996,Jian Wangchao,6.3,"Action, Historical"
12341,Trip Trek,5.06,"Adventure, Fantasy, Comedy"
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,6.68,"Action, Adventure, Mecha, Sci-Fi"
34088,Chiruran: Nibun no Ichi,5.71,"Action, Comedy, Historical"
4618,RideBack,7.35,"Action, Drama, Mecha, School, Sci-Fi"
37181,Guomin Laogong Dai Huijia 3rd Season,6.92,"Drama, Romance"
20533,Z/X: Ignition,6.63,"Game, Sci-Fi, Adventure, Fantasy"
2086,NG Knight Ramune & 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,6.65,"Adventure, Fantasy, Comedy, Shounen"
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,7.31,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen"
7530,Hana to Chou,5.24,Fantasy
5315,Ero Manga Mitai na Koi Shiyo,7.06,Hentai
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,6.78,"Action, Mecha"
31534,Larva,6.01,Comedy
10039,Chinpui Specials,5.59,Comedy
37146,Complex x Complex,6.4,School
8730,Metropolitan Museum,5.01,"Music, Kids, Fantasy"
2530,G-Taste,6.05,"Hentai, Yuri"
35270,Perestroika,5,Comedy
4015,School Rumble San Gakki,7.37,"Comedy, Romance, School, Shounen"
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,7.23,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen"
34910,Heya (Music),5.42,Music
34936,Sword of Phantasia,5.54,"Fantasy, Game"
15651,Phi Brain: Kami no Puzzle - Shukuteki! R’_tsel-hen,7.38,"Action, Game, Mystery, Shounen"
22583,Uchuu Kyoudai: Number Zero,7.67,"Sci-Fi, Slice of Life, Space, Comedy, Seinen"
36106,Shingeki no Kyojin: Lost Girls,8.15,"Action, Drama, Fantasy, Horror, Supernatural"
10321,Uta noŠ…æPrince-samaŠÈé Maji Love 1000%,7.3,"Harem, Music, Comedy, Romance, School, Shoujo"
5172,Love Selection The Animation,6.95,Hentai
34009,To Be Hero,6.97,Comedy
7875,Kanokon: Manatsu no Dai Shanikusai Specials,6.64,Ecchi
4773,Yamato Takeru,7.05,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space"
2715,Totsuzen! Neko no Kuni Banipal Witt,6.92,Adventure
30919,Sora no Method: Aru Shoujo no KyuujitsuŠ…Ä,6.89,"Slice of Life, Fantasy, Comedy"
35976,Shinmai &#039;FUREAI&#039; Net. Concept Movie,4.31,Slice of Life
3973,Ikuze! Gen-san,6.14,Comedy
2330,Jibaku-kun,7.52,"Adventure, Fantasy, Comedy"
24967,Ane Kyun!: Joshi ga Ie ni Kita!,6.7,Hentai
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,7.45,"Adventure, Shounen, Supernatural"
5016,Fluximation,6.6,Music
36720,Youkoso! Sukebe Elf no Mori e,7.61,"Fantasy, Harem, Hentai, Supernatural"
1493,Project ARMS: The 2nd Chapter,7.19,"Action, Fantasy, Martial Arts, Super Power, School"
652,Galaxy Angel Z,7.26,"Sci-Fi, Comedy"
21713,Usagi no Mofy,5.74,Kids
2244,Rakugo Tennyo Oyui,6.11,"Comedy, Historical"
8553,Time Bokan Series: Time Patroltai Otasukeman,6.47,"Action, Adventure, Comedy, Sci-Fi"
9549,Alps no Shoujo Heidi: Heidi to Clara-hen,6.62,"Slice of Life, Historical, Drama"
37666,3-bu de Wakaru Koizumi Yakumo no Kaidan,4.38,"Historical, Horror, Parody, Supernatural"
31173,Akagami no Shirayuki-hime 2nd Season,8.13,"Drama, Romance, Fantasy, Shoujo"
1496,Fushigi no Kuni no Miyuki-chan,5.9,"Comedy, Ecchi, Fantasy, Shoujo Ai, Yuri"
6229,Konpeki no Kantai,6.4,"Action, Drama, Historical, Military"
27855,Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi,6,Kids
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,7.22,"Action, Adventure, Mystery, Comedy, Seinen"
5070,Beast Wars Second Chou Seimeitai Transformers,6.52,"Action, Mecha, Sci-Fi"
16157,Choujigen Game Neptune The Animation,7.14,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural"
17092,Dallyeola Hani,6.69,Sports
32572,Neko Neko Nihonshi,6.4,"Historical, Kids, Parody"
2096,Sequence,5.67,"Romance, Sci-Fi, Shoujo"
19469,Saiki Kusuo no Ôå-nan,5.97,"Comedy, Supernatural, School, Shounen"
992,Dual Parallel! Trouble Adventures,7.16,"Action, Comedy, Harem, Mecha, Sci-Fi, Shounen"
9878,Licca-chan to Yamaneko Hoshi no Tabi,5.88,"Adventure, Fantasy, Kids, Magic"
10263,Sonic X Pilot,6.17,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen"
37402,No Game No Life: Zero - Manner Movie,7.26,Comedy
35777,Rilakkuma to Kaoru-san,0,Kids
2315,Injuu Alien,5.33,"Action, Adventure, Hentai, Horror, Sci-Fi"
1357,Shin Hokuto no Ken,7.04,"Action, Martial Arts, Sci-Fi, Shounen"
9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,7.53,Comedy
915,Ginga Densetsu Weed,7.31,"Adventure, Drama, Shounen"
1788,Yuuguu Settai: Kotou no Gokuraku e Youkoso,5.77,Hentai
782,Gasaraki,6.7,"Psychological, Mecha, Military, Supernatural, Drama"
17909,Uchouten Kazoku,7.95,"Slice of Life, Comedy, Demons, Drama, Fantasy"
6945,Gintama: Shiroyasha Koutan,8.37,"Action, Sci-Fi, Comedy, Historical, Parody"
3421,Kodomo no Omocha,7.26,"Comedy, Drama, School, Shoujo"
37414,Stereo,4.21,Music
32038,Show By Rock!! #,7.07,"Music, Comedy"
3493,Ryuusei no Rockman Tribe,7.08,Adventure
32777,Jitensha-hen,4.85,Music
8774,3-tsu no Hanashi,5.24,"Kids, Fantasy"
7322,Needless Specials,6.83,"Comedy, Ecchi, School"
7590,Mayoi Neko Overrun!,6.83,"Comedy, Harem, Romance"
7024,Heya,4.01,"Comedy, Dementia"
69,Cluster Edge,6.45,"Action, Fantasy, Military, Sci-Fi"
22171,Tanaami Keiichi no Shouzou,4.55,Dementia
354,UGŠ…æUltimate Girls,5.68,"Comedy, Ecchi, Magic, Sci-Fi"
5534,Hai! Akko Desu,7,"Romance, Slice of Life"
37492,Steins;Gate 0 OVA,0,"Sci-Fi, Thriller"
8438,Pokemon Ranger: Hikari no Kiseki,6.6,"Adventure, Comedy, Fantasy, Kids"
8538,Gokujou!! Mecha Mote Iinchou Second Collection,6.59,"Comedy, Romance, School, Shoujo"
16395,SKET Dance OVA,8.06,"Comedy, School, Shounen"
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8.06,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural"
32543,Lu Shidai 2nd Season,7.11,"Action, Adventure, Comedy, Game, Parody"
34136,Orange: Mirai,7.54,"Sci-Fi, Drama, Romance, School, Shoujo"
781,Detective Conan Movie 03: The Last Wizard of the Century,8.14,"Adventure, Mystery, Comedy, Police, Shounen"
6900,Tamagotchi!,6.37,"Comedy, Kids"
12565,Fate/Prototype,6.91,"Action, Supernatural, Magic, Romance, Fantasy, Shounen"
35480,Karadasagashi,5.54,"Horror, School, Shounen"
30218,The iDOLM@STER Cinderella Girls: Special Program,6.51,"Comedy, Music"
5251,Angel Densetsu,7.5,"Action, Comedy, School"
30859,Memory of Red,3.82,Dementia
24627,Yamada-kun to 7-nin no Majo (OVA),7.58,"Comedy, Romance, School, Shounen"
32772,Puzzle & Dragons Cross,6.81,"Game, Kids"
4591,Yoiko,6.33,"Slice of Life, Comedy, Ecchi, School"
30567,Teekyuu 5,6.84,"Comedy, Shounen, Sports"
23943,Mobile Suit Gundam Unicorn: One of Seventy Two,6.64,Mecha
10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV),7.41,"Comedy, Mecha, Sci-Fi"
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,6.24,"Adventure, Martial Arts, Super Power"
5226,Souten Kouro,7.36,"Action, Adventure, Historical"
6194,Stretta The Animation,7.05,Hentai
32797,Shenmi Shijie Lixian Ji 2,5.78,"Adventure, Comedy, Fantasy"
6975,Koro no Dai Sanpo,6.75,Adventure
35458,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,6.65,"Magic, Supernatural"
2352,Daiakuji: The Xena Buster,6.76,Hentai
9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara,7.54,"Action, Sci-Fi, Super Power"
1219,Chocotto Sister,6.87,"Comedy, Drama, Romance, Ecchi"
25439,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe Special,5.64,"Slice of Life, Comedy"
33717,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,6.11,"Drama, Fantasy, Mystery"
36498,Arslan Senki (TV): Fuujin Ranbu - 4-koma Gekijou,6.42,Comedy
34003,Nameless,6.46,"Music, Romance"
2954,Maria-sama ga Miteru 3rd Specials,7.46,Comedy
16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",6.57,"Fantasy, Seinen"
31211,Choegang Top Plate,6.35,"Action, Kids, Sports, Comedy"
1008,Ranma Î_ Specials,7.74,"Comedy, Drama, Romance, Shounen"
29105,Aruite Mikka!,4.48,"Music, Comedy, Kids"
1465,Hakaima Sadamitsu,7.01,"Action, Mecha, School, Sci-Fi, Seinen"
20115,Gekisou! Rubenkaiser,6.69,"Cars, Shounen, Sports"
35621,Line Rangers,7.17,"Game, Fantasy"
12375,Maki-chan to Now.,7.58,Hentai
35228,Haikara-san ga Tooru Movie 2: Tokyo Dai Roman,0,"Comedy, Historical, Romance, Shoujo"
3839,Himitsu no Akko-chan 3,6.3,"Magic, School, Shoujo"
6850,Norakuro Shoui: Nichiyoubi no Kaijiken,4.83,"Action, Military"
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,6.66,"Action, Comedy, Mecha, Sci-Fi, Super Power"
34580,Nana Maru San Batsu,6.82,"Game, School, Seinen"
393,Escaflowne,7.17,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo"
30278,Ghost Messenger Movie,5.86,"Action, Fantasy"
1491,Ginga Tetsudou 999,7.96,"Sci-Fi, Adventure, Space, Drama"
9520,Zero Tester,6.16,"Action, Sci-Fi, Adventure, Mecha"
13433,himitsukesshatakanotsume.jp,5.82,"Comedy, Parody, Super Power"
1996,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,6.8,"Comedy, Fantasy, Shoujo, Supernatural"
5872,Doubutsu Mura no Sports Day,5.07,Action
3507,Survival,6.28,"Dementia, Drama, Music, Psychological, School, Supernatural"
35183,Gurazeni,5.66,"Comedy, Sports, Drama, Seinen"
1265,Yoroiden Samurai Troopers Gaiden,6.79,"Adventure, Fantasy, Samurai, Shounen"
22205,Be Blues! Ao ni Nare,5.34,"Sports, Shounen"
8939,Bohemian Rhapsody,5.97,"Music, Sci-Fi, Space"
1739,Shibawanko no Wa no Kokoro,6.48,Kids
35828,Miira no Kaikata,7.52,"Slice of Life, Comedy, Supernatural"
33599,Na Sa Er Ding,4.69,"Adventure, Demons, Fantasy"
15111,Spy Penguin,4.75,Kids
34353,Himitsukessha Taka no Tsume Specials,4.92,"Comedy, Parody, Super Power"
17497,Jewelpet Happiness,6.89,"Fantasy, Magic, Shoujo"
19135,Kuroi Ame ni Utarete,6.14,"Drama, Historical"
16936,"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.",5.72,Comedy
31706,Fate/kaleid liner PrismaŠ…æIllya 3rei!!,7.65,"Action, Comedy, Magic, Fantasy"
8108,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,6.65,"Adventure, Comedy, Kids"
18393,Fairy Tail x Rave,7.45,"Action, Adventure, Comedy, Fantasy, Magic, Shounen"
5292,Getter Robo Go,6.35,"Action, Adventure, Mecha, Military, Shounen"
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,7.25,"Slice of Life, Comedy, Ecchi, School, Seinen"
18115,Magi: The Kingdom of Magic,8.44,"Action, Adventure, Magic, Fantasy, Shounen"
8669,Anokoro no Namida wa,5.65,"Music, Slice of Life, Kids"
6691,Elf no Futagohime: Willan to Arsura,6.13,Hentai
24987,Furueru Kuchibiru Episode 0,6.74,Hentai
5014,Sango Shou Densetsu: Aoi Umi no Elfie,7.18,"Adventure, Sci-Fi"
3332,Stop!! Hibari-kun!,7.18,"Comedy, Shounen"
338,Versailles no Bara,8.38,"Military, Historical, Drama, Romance, Shoujo"
30651,Itoshi no Muco,6.86,"Slice of Life, Comedy"
21695,Pokemon XY SP: Road to Kalos,6.5,"Action, Adventure, Comedy, Fantasy, Kids"
1498,Black Blood Brothers,7.24,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire"
4362,Fireball,6.78,"Comedy, Sci-Fi"
28755,Boruto: Naruto the Movie,7.87,"Action, Comedy, Super Power, Martial Arts, Shounen"
30013,Super Short Comics,5.78,"Comedy, Parody"
29935,Qin Shi Ming Yue: Kong Shan Niao Yu,6.75,"Action, Historical, Martial Arts, Fantasy"
29898,Plus 50000-nen,4.76,Sci-Fi
11457,ChibiŠ…æDevi!,6.84,"Fantasy, Shoujo, Supernatural"
16041,Chogattai Majutsu Robot Ginguiser Specials,5.69,"Adventure, Mecha, Sci-Fi"
33839,Alice in Deadly School,0,"Comedy, School, Shounen"
5200,Offside (TV),7.2,"Action, Sports, Drama"
1285,Soukihei MD Geist,5.4,"Mecha, Military, Sci-Fi"
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,6.78,Hentai
2916,Genki Bakuhatsu Ganbaruger,6.92,"Mecha, Shounen"
3081,Attacker You!,6.64,"Action, Romance, Shoujo, Sports"
33731,Gabriel DropOut,7.57,"Comedy, Demons, Supernatural, School, Shounen"
4086,Muka Muka Paradise,6.95,"Adventure, Comedy"
28431,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,6.96,"Action, Adventure, Fantasy, Kids"
11663,Hakuouki OVA,7.61,"Action, Historical, Supernatural, Drama, Samurai"
36121,Ikkyuu Nyuukon,6.88,"Harem, Hentai"
35968,Wotaku ni Koi wa Muzukashii,7.98,"Comedy, Romance"
1165,Sakura Taisen: Ouka Kenran,6.67,"Adventure, Mecha, Sci-Fi, Shounen"
4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,7.63,"Sci-Fi, Comedy, Parody"
199,Sen to Chihiro no Kamikakushi,8.92,"Adventure, Supernatural, Drama"
2116,Captain Tsubasa,7.36,"Action, Shounen, Sports"
21177,Nobunaga the Fool,6.78,"Action, Historical, Mecha, Sci-Fi"
18767,BlazBlue: Alter Memory,6.25,"Action, Fantasy"
19191,Ghost in the Shell: Arise - Border:2 Ghost Whispers,7.62,"Mecha, Police, Psychological, Sci-Fi"
2610,Kakyuusei,5.77,"Drama, Harem, Hentai, Romance"
15893,Crash!,5.58,"Comedy, Shoujo"
30875,Washimo 3rd Season,4.13,"Comedy, Kids, School, Sci-Fi, Slice of Life"
488,Ichigo Mashimaro,7.73,"Slice of Life, Comedy"
31051,Kuroko no Basket: Saikou no Present Desu,8.27,"Action, Sports, School, Shounen"
37036,Binan Koukou Chikyuu Boueibu Happy Kiss!,6.3,"Slice of Life, Comedy, Parody, Magic, School"
13831,Kamiusagi Rope 3 (ONA),5.43,"Slice of Life, Comedy"
1119,Pokemon: Celebi Toki wo Koeta Deai,7.03,"Adventure, Comedy, Kids, Drama, Fantasy"
31319,12-sai. 2nd Season,6.39,"Romance, School, Shoujo"
6694,Triangle Blue,6.15,Hentai
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,6.99,"Action, Adventure, Comedy, Fantasy, Kids"
1187,DNAÎ_ OVA,6.67,"Comedy, Drama, Sci-Fi"
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",6.88,"Harem, Comedy, Romance, Ecchi, School"
6266,Joseito,5.62,"Drama, School, Slice of Life"
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,7.28,Hentai
32322,Futari wa 80-sai,4.48,"Music, Kids"
11031,Vampire,6.62,"Hentai, Supernatural, Vampire"
706,Comic Party Revolution,6.63,"Comedy, Drama"
5520,Onegai My Melody SukkiriŠÈé,7.08,"Fantasy, Magic, Comedy"
22943,Mugen Senshi Valis,5.64,"Action, Adventure, Fantasy"
17082,Aiura,6.78,"Comedy, School, Shounen, Slice of Life"
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",8.1,"Drama, Romance, School, Slice of Life"
1284,Houma Hunter Lime,6.1,"Comedy, Fantasy"
1706,Gun Frontier,6.67,"Action, Adventure, Drama, Historical, Sci-Fi, Seinen"
30384,Miss Monochrome: The Animation 2,6.58,"Comedy, Music, Slice of Life"
36444,Touken Ranbu: Hanamaru - Makuai Kaisouroku,6.56,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy"
27411,Ghost in the Shell (2015),7.59,"Action, Mecha, Police, Psychological, Sci-Fi"
23099,Puchitto Gargantia Special,6.1,"Comedy, Mecha, Sci-Fi"
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,6.74,"Comedy, Music, School"
3615,Neo Angelique Abyss,6.97,"Comedy, Fantasy, Harem, Romance, Shoujo"
33746,Anitore! XX: Hitotsu Yane no Shita de,5.7,"Comedy, Sports"
11747,Kiriya Hakushaku Ke no Roku Shimai,6.85,Hentai
28981,Ame-iro Cocoa,4.78,"Comedy, Slice of Life"
5927,Hoshi Neko Fullhouse,5.93,"Sci-Fi, Comedy, Romance"
1143,.hack//Intermezzo,6.65,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi"
3931,Initial D Battle Stage 2,7.73,"Action, Cars, Sports, Drama, Seinen"
10965,Kagaku Bouken-tai Tansar 5,6.53,"Adventure, Mystery, Sci-Fi, Supernatural"
6028,Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou,6.56,"Sci-Fi, Comedy, Shounen"
8285,Ai no Senshi Rainbowman,6.91,"Action, Adventure, Mecha, Sci-Fi"
10490,Blood-C,6.71,"Action, Mystery, Horror, Supernatural, Vampire, School"
32802,Cardfight!! Vanguard G: Stride Gate-hen,6.98,"Action, Game, Shounen"
24835,Mobile Suit Gundam-san,6.23,"Comedy, Parody, Mecha"
31665,Hibike! Euphonium: Kakedasu Monaka,7.47,"Drama, Music, School"
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,6.52,"Adventure, Drama, Sci-Fi"
5628,21 Emon,6.1,"Space, Comedy, Sci-Fi"
2440,Suki da yo!,6.06,Hentai
36539,Tsuki ga Kirei Special,7.31,"Comedy, Romance, School"
22675,Peeping Life: Gekijou Original-ban,5.23,"Comedy, Slice of Life"
32949,Kuzu no Honkai,7.6,"Drama, Romance, Ecchi, School, Seinen"
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,6.19,"Action, Kids, Adventure, Fantasy, Magic, Super Power, Shoujo"
1089,Macross: Do You Remember Love?,8.05,"Action, Space, Mecha, Romance, Military, Music, Sci-Fi"
7525,Kick Off 2002,6.47,Sports
15227,Kono Sekai no Katasumi ni,8.38,"Historical, Drama, Seinen"
6219,Nijiiro Hotaru: Eien no Natsuyasumi,7.11,"Fantasy, Romance, Slice of Life"
33552,Mameshiba Bangai-hen,5.79,"Comedy, Music"
7882,Ramen Tenshi Pretty Menma,4.74,"Comedy, Magic, Parody"
2462,Toushinden,5.36,"Action, Martial Arts"
1836,Shuffle! Memories,6.62,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen"
4339,Ashita e Attack!,6.69,"Sports, School, Drama"
23061,Heya/Keitai,5.55,"Fantasy, Music"
2506,Imouto,6.18,Hentai
12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,5.55,"Historical, Slice of Life"
25755,Yowamushi Pedal: Re:RIDE,7.47,"Sports, Drama, Shounen"
1632,Shintaisou: Shin,6.21,"Hentai, School"
25877,Demonion: Gaiden,6.56,Hentai
19573,Short Peace Opening,6.27,"Fantasy, Sci-Fi, Supernatural"
421,Stratos 4,6.73,"Comedy, Military, Sci-Fi, Shounen"
32886,Anitore! EX: Jigoku no Training,5.52,Sports
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,6.38,"Action, Sports, Comedy, Shounen"
2525,Kekkou Kamen,5.83,"Comedy, Ecchi"
9990,Midori-ko,6.06,"Dementia, Drama"
4578,Time Bokan Oudou Fukko,6.29,"Action, Comedy, Mecha, Parody, Sci-Fi"
34209,Meiji Tokyo Renka,0,"Harem, Romance, Fantasy, Shoujo"
22137,Toukiden: The Age of Demons - Introduction,5.91,"Action, Demons"
22995,Shisei Sasshin,7.29,Slice of Life
1175,Metal Fighter Miku,6.1,"Sci-Fi, Comedy, Sports, Shounen"
32148,PS3ÎÂ no Tsukai Kata: feat.Peeping Life,4.98,"Slice of Life, Comedy"
10370,Metal Fight Beyblade 4D,6.88,"Adventure, Sports"
23519,Enbi,6.37,Hentai
9061,RPG Densetsu Hepoi,6.65,"Adventure, Fantasy"
34963,Yarimoku Beach ni Shuugakuryokou de!! The Animation,7.07,Hentai
32768,Revenge of Green Mutant,4.99,Music
17167,Akai Koudan Zillion Specials,6.17,"Sci-Fi, Adventure"
2590,Genmukan,6.47,Hentai
12411,UN-GO: Inga Nikki,6.26,Parody
37663,God Eater Reso Nantoka Gekijou Episode 0,6.11,"Parody, School"
3419,Sumomomo Momomo: Chijou Saikyou no Yome Specials,7.04,"Comedy, Ecchi, Martial Arts, Romance"
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.41,"Fantasy, Music, Romance, Shoujo"
33788,Marginal#4: Kiss kara Tsukuru Big Bang,6.83,"Music, Comedy, School"
20557,11eyes Picture Drama,5.75,Comedy
34475,Monster Strike: Rain of Memories,6.56,"Action, Game, Fantasy"
30364,Haikyuu!! Movie 2: Shousha to Haisha,7.99,"Comedy, Sports, Drama, School, Shounen"
7377,Winter Sonata Episode 0,6.56,"Drama, Romance"
33396,Hua Jiang Hu Zhi Bu Liang Ren,7.35,"Adventure, Historical, Drama, Romance, Martial Arts"
6153,Saint Seiya Recap,7.41,"Sci-Fi, Adventure, Fantasy, Shounen"
33280,Gochuumon wa Usagi desu ka??: Dear My Sister,7.51,"Slice of Life, Comedy"
20267,Wooser no Sono Higurashi: Kakusei-hen,6.72,"Comedy, Fantasy, Slice of Life"
24453,Fetikano!,6.64,Hentai
35746,6 Lovers,0,"Comedy, Drama, Romance, School, Shounen Ai, Slice of Life, Supernatural, Yaoi"
2390,Hoshi no Kirby,6.74,"Action, Adventure, Comedy, Parody, Fantasy"
1915,Mahou Shoujo Lyrical Nanoha StrikerS,7.72,"Action, Magic, Comedy, Super Power, Drama"
3603,JoJo no Kimyou na Bouken: Phantom Blood,7.8,"Action, Adventure, Horror, Shounen, Vampire"
2251,Baccano!,8.49,"Action, Mystery, Comedy, Historical, Supernatural"
655,Galaxy Angel 4,7.32,"Comedy, Sci-Fi"
20545,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,6.91,"Comedy, Ecchi, Fantasy"
10372,Kamisama Dolls,7.1,"Action, Seinen, Supernatural"
36914,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,6.54,"Comedy, School"
15021,Yuki no Taiyou Pilot,5.45,"Drama, Shoujo"
6268,Sekishoku Elegy,6.07,Romance
2713,Rockman.EXE Beast+,7.03,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen"
35385,Yukai na Animal Bus 2nd Season,4.25,"Comedy, Kids"
36597,Detarame Rock & Roll Theory,5.44,Music
24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,6.98,Hentai
12291,Acchi Kocchi (TV),7.61,"Slice of Life, Comedy, Romance, School, Seinen"
6226,Utawarerumono Recaps,6.56,"Action, Drama, Fantasy"
3363,RD Sennou Chousashitsu,7.19,"Action, Sci-Fi"
32026,Osomatsu-san Special,7.55,"Comedy, Parody"
29861,Channel 5.5 3rd Season Prologue,5.52,Comedy
